Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Fare_Per_KM
2024-07-13 06:55:00,06:55:00,CNR4373628171,Success,CID181259,Auto,Indiranagar,Electronic City,133.0,90.0,,,No,,632,UPI,1,"3,3",4,632.0
2024-07-01 10:58:00,10:58:00,CNR5361868098,Success,CID455922,Auto,Hennur,Kadugodi,196.0,45.0,,,No,,1279,Cash,2,5,4,639.5
2024-07-08 07:09:00,07:09:00,CNR6497713293,Success,CID702976,Auto,KR Puram,Hebbal,175.0,115.0,,,No,,2889,Cash,3,"3,2","3,8",963.0
2024-07-29 21:01:00,21:01:00,CNR9337912115,Success,CID217007,Auto,Langford Town,Mysore Road,77.0,115.0,,,No,,1247,UPI,2,"3,1","3,8",623.5
2024-07-07 09:19:00,09:19:00,CNR1484916782,Success,CID639254,Prime Sedan,Cox Town,Marathahalli,98.0,135.0,,,No,,714,UPI,1,"3,7",4,714.0
2024-07-17 23:22:00,23:22:00,CNR2184766545,Success,CID891531,Prime Sedan,Jayanagar,Kadugodi,238.0,25.0,,,No,,769,UPI,1,"3,7","3,3",769.0
2024-07-15 05:03:00,05:03:00,CNR3201153344,Success,CID774468,Prime Plus,Vijayanagar,KR Puram,308.0,75.0,,,No,,592,Cash,1,"3,5","4,1",592.0
2024-07-24 14:45:00,14:45:00,CNR2706739789,Success,CID183503,Prime Sedan,MG Road,Cox Town,147.0,80.0,,,No,,2501,UPI,1,"3,9","3,3",2501.0
2024-07-21 06:29:00,06:29:00,CNR4365776459,Success,CID486737,Prime SUV,Rajarajeshwari Nagar,Hennur,63.0,100.0,,,No,,2940,UPI,2,"4,2","4,9",1470.0
2024-07-29 07:55:00,07:55:00,CNR7145133072,Success,CID524430,Auto,Chamarajpet,Hosur Road,77.0,110.0,,,No,,2919,Cash,3,"4,8","3,8",973.0
2024-07-03 16:29:00,16:29:00,CNR8749525217,Success,CID166981,Auto,HSR Layout,Ramamurthy Nagar,266.0,35.0,,,No,,678,Cash,1,"3,6","3,5",678.0
2024-07-05 18:00:00,18:00:00,CNR7502288702,Success,CID451127,Prime SUV,Sarjapur Road,Hulimavu,217.0,145.0,,,No,,2228,UPI,4,"3,3","3,8",557.0
2024-07-28 03:50:00,03:50:00,CNR4152099575,Success,CID956174,Prime Plus,Shantinagar,Devanahalli,266.0,30.0,,,No,,2448,Cash,4,4,"3,2",612.0
2024-07-22 05:57:00,05:57:00,CNR7026383929,Success,CID504765,eBike,Ramamurthy Nagar,Varthur,119.0,30.0,,,No,,1312,UPI,1,4,"3,7",1312.0
2024-07-29 10:12:00,10:12:00,CNR2959373129,Success,CID499758,Prime Plus,Kammanahalli,Chamarajpet,280.0,55.0,,,No,,837,Cash,1,"4,7","3,8",837.0
2024-07-23 13:41:00,13:41:00,CNR5632799262,Success,CID943761,Auto,Chamarajpet,KR Puram,294.0,60.0,,,No,,2739,UPI,4,"4,7","4,1",684.75
2024-07-05 16:02:00,16:02:00,CNR1169016354,Success,CID783152,Auto,Whitefield,Tumkur Road,154.0,50.0,,,No,,2670,Cash,5,"3,9",5,534.0
2024-07-21 15:16:00,15:16:00,CNR7880110452,Success,CID582763,Prime SUV,Sarjapur Road,Banashankari,84.0,45.0,,,No,,924,Cash,1,"4,3","4,6",924.0
2024-07-13 13:32:00,13:32:00,CNR9727070774,Success,CID894452,Prime SUV,JP Nagar,Nagarbhavi,196.0,100.0,,,No,,528,Cash,1,"3,5","3,1",528.0
2024-07-19 22:31:00,22:31:00,CNR7593461595,Success,CID682485,Auto,Yeshwanthpur,Jayanagar,217.0,70.0,,,No,,2175,Cash,4,"4,5","4,8",543.75
2024-07-03 08:08:00,08:08:00,CNR8776904725,Success,CID701727,Prime SUV,Chamarajpet,Mysore Road,210.0,140.0,,,No,,1025,UPI,2,"4,6","4,2",512.5
2024-07-16 14:04:00,14:04:00,CNR8302999842,Success,CID211974,Mini,Ramamurthy Nagar,BTM Layout,119.0,130.0,,,No,,2527,Cash,5,"4,9","4,7",505.4
2024-07-16 01:05:00,01:05:00,CNR8589940176,Success,CID100363,eBike,Cox Town,Ulsoor,196.0,145.0,,,No,,2378,Cash,4,4,"4,7",594.5
2024-07-03 22:42:00,22:42:00,CNR3175419601,Success,CID798968,eBike,Hosur Road,Whitefield,56.0,60.0,,,No,,818,Cash,1,"3,9","4,9",818.0
2024-07-16 21:35:00,21:35:00,CNR6335735964,Success,CID314735,Auto,Malleshwaram,MG Road,63.0,85.0,,,No,,488,Cash,1,"4,1","3,4",488.0
2024-07-17 17:40:00,17:40:00,CNR4517109558,Success,CID882442,Prime Sedan,Sarjapur Road,Bellandur,301.0,145.0,,,Yes,Vehicle Breakdown,955,Cash,1,"3,9","4,2",955.0
2024-07-25 03:52:00,03:52:00,CNR8401212204,Success,CID408612,Prime SUV,Koramangala,Kadugodi,91.0,115.0,,,No,,2039,Cash,4,"4,8",4,509.75
2024-07-25 18:18:00,18:18:00,CNR1835695628,Success,CID363880,Mini,Rajajinagar,Malleshwaram,301.0,75.0,,,No,,1966,UPI,2,"4,7","3,4",983.0
2024-07-05 00:11:00,00:11:00,CNR1549259452,Success,CID412686,Prime Sedan,Bannerghatta Road,Kammanahalli,42.0,95.0,,,No,,561,UPI,1,"3,8","3,9",561.0
2024-07-11 06:49:00,06:49:00,CNR2391380494,Success,CID661260,eBike,Marathahalli,Rajajinagar,133.0,30.0,,,No,,508,Cash,1,"3,8","4,1",508.0
2024-07-11 05:43:00,05:43:00,CNR5397815519,Success,CID410021,Bike,Sahakar Nagar,Richmond Town,112.0,25.0,,,No,,729,UPI,1,5,"3,8",729.0
2024-07-30 00:30:00,00:30:00,CNR3969911164,Success,CID163786,Prime Sedan,Basavanagudi,Nagarbhavi,294.0,80.0,,,No,,674,Cash,1,"3,5","3,5",674.0
2024-07-17 19:44:00,19:44:00,CNR3226409944,Success,CID200782,Mini,Ulsoor,Kammanahalli,175.0,130.0,,,No,,1696,Cash,3,"3,5","4,5",565.3333333333334
2024-07-15 04:53:00,04:53:00,CNR4850903880,Success,CID618488,Auto,Padmanabhanagar,Tumkur Road,147.0,130.0,,,No,,2953,UPI,5,"3,7","3,6",590.6
2024-07-08 02:24:00,02:24:00,CNR7909164833,Success,CID903169,Prime SUV,Majestic,BTM Layout,266.0,130.0,,,No,,673,Cash,1,"4,4","4,9",673.0
2024-07-24 10:20:00,10:20:00,CNR4168981165,Success,CID137722,Auto,Tumkur Road,Rajarajeshwari Nagar,56.0,125.0,,,No,,672,UPI,1,"3,5","3,6",672.0
2024-07-11 18:18:00,18:18:00,CNR4944367970,Success,CID639310,Prime SUV,Sahakar Nagar,Peenya,224.0,30.0,,,No,,2047,UPI,3,"4,4","3,6",682.3333333333334
2024-07-01 22:02:00,22:02:00,CNR3887639361,Success,CID883345,Bike,Peenya,KR Puram,91.0,140.0,,,No,,2815,Cash,2,"4,6","3,8",1407.5
2024-07-12 00:14:00,00:14:00,CNR9017539102,Success,CID364407,Prime Plus,Rajajinagar,Padmanabhanagar,112.0,30.0,,,No,,902,Cash,1,"4,6","4,2",902.0
2024-07-08 06:06:00,06:06:00,CNR8409514002,Success,CID352579,Auto,BTM Layout,Varthur,70.0,85.0,,,No,,851,UPI,1,"3,8","3,9",851.0
2024-07-05 01:39:00,01:39:00,CNR6233774806,Success,CID932336,Bike,Varthur,Sarjapur Road,105.0,80.0,,,No,,1712,Cash,1,"3,4",3,1712.0
2024-07-28 23:03:00,23:03:00,CNR8942063966,Success,CID574611,Auto,Nagarbhavi,Peenya,147.0,135.0,,,No,,711,Cash,1,"4,8","3,7",711.0
2024-07-28 21:36:00,21:36:00,CNR1824819049,Success,CID801004,Prime Sedan,Hulimavu,MG Road,266.0,90.0,,,No,,2197,Cash,4,"4,6","3,8",549.25
2024-07-10 09:44:00,09:44:00,CNR6185623073,Success,CID162312,Auto,Yelahanka,Rajarajeshwari Nagar,266.0,35.0,,,No,,749,Cash,1,"4,3","3,4",749.0
2024-07-12 06:43:00,06:43:00,CNR9225343176,Success,CID620907,Bike,Peenya,Mysore Road,266.0,30.0,,,No,,1546,Cash,1,"3,4","3,7",1546.0
2024-07-08 15:15:00,15:15:00,CNR6411241013,Success,CID493453,Prime SUV,Majestic,Devanahalli,70.0,125.0,,,No,,1854,UPI,3,"3,7","4,4",618.0
2024-07-22 18:35:00,18:35:00,CNR9666042119,Success,CID497996,Prime SUV,Koramangala,Kammanahalli,182.0,100.0,,,No,,817,Cash,1,"3,4","4,5",817.0
2024-07-21 19:42:00,19:42:00,CNR3491354911,Success,CID137394,Mini,Cox Town,RT Nagar,301.0,80.0,,,No,,1736,Cash,3,"3,3",4,578.6666666666666
2024-07-26 14:28:00,14:28:00,CNR4139240913,Success,CID332997,Prime SUV,Hulimavu,Magadi Road,210.0,60.0,,,No,,2683,UPI,1,"4,8","4,2",2683.0
2024-07-03 22:43:00,22:43:00,CNR3376448476,Success,CID572423,Auto,Whitefield,Indiranagar,84.0,40.0,,,No,,974,Cash,2,"4,3","3,3",487.0
2024-07-05 06:01:00,06:01:00,CNR9080562790,Success,CID683229,Prime Plus,Magadi Road,Chamarajpet,210.0,40.0,,,No,,538,UPI,1,"3,4","4,3",538.0
2024-07-03 08:35:00,08:35:00,CNR5935110396,Success,CID882231,eBike,Chickpet,BTM Layout,49.0,120.0,,,No,,992,Cash,1,"3,4","3,7",992.0
2024-07-24 12:05:00,12:05:00,CNR3374577128,Success,CID669130,Auto,Banashankari,RT Nagar,301.0,45.0,,,No,,2068,Cash,2,"4,4","4,8",1034.0
2024-07-12 02:55:00,02:55:00,CNR9131067834,Success,CID906839,Prime Plus,Marathahalli,Hulimavu,98.0,50.0,,,No,,2739,Cash,4,"4,4","4,3",684.75
2024-07-21 12:59:00,12:59:00,CNR6569842310,Success,CID550526,Auto,Majestic,Marathahalli,140.0,75.0,,,No,,853,Cash,1,3,"3,8",853.0
2024-07-05 23:55:00,23:55:00,CNR1818551258,Success,CID602703,Bike,Langford Town,Devanahalli,287.0,110.0,,,No,,959,Cash,1,3,"4,4",959.0
2024-07-24 18:11:00,18:11:00,CNR5012564597,Success,CID598188,Auto,Ramamurthy Nagar,Bannerghatta Road,259.0,145.0,,,No,,643,Cash,1,5,"3,1",643.0
2024-07-04 07:53:00,07:53:00,CNR5745809571,Success,CID976665,Mini,Kammanahalli,Bannerghatta Road,273.0,40.0,,,No,,1565,Cash,1,"3,9","3,1",1565.0
2024-07-18 15:29:00,15:29:00,CNR6024906554,Success,CID610537,Auto,KR Puram,Varthur,105.0,110.0,,,No,,2458,Cash,3,"4,3","4,8",819.3333333333334
2024-07-27 18:48:00,18:48:00,CNR5968096093,Success,CID412163,Auto,Magadi Road,Rajarajeshwari Nagar,119.0,55.0,,,No,,726,UPI,1,"4,2","3,3",726.0
2024-07-21 16:46:00,16:46:00,CNR9193801694,Success,CID382715,Auto,RT Nagar,Rajarajeshwari Nagar,266.0,80.0,,,No,,2484,Credit Card,1,"4,7","3,2",2484.0
2024-07-10 19:42:00,19:42:00,CNR2456716090,Success,CID616852,Auto,Rajajinagar,Nagarbhavi,259.0,65.0,,,No,,2440,UPI,3,"4,6","3,7",813.3333333333334
2024-07-15 16:25:00,16:25:00,CNR6541368281,Success,CID791347,Bike,Hulimavu,Whitefield,280.0,120.0,,,No,,2916,Cash,5,"3,1","4,3",583.2
2024-07-04 12:19:00,12:19:00,CNR1897030220,Success,CID839597,Auto,Electronic City,Chickpet,91.0,55.0,,,Yes,Customer Demand,2546,Cash,2,"3,3","4,4",1273.0
2024-07-19 08:45:00,08:45:00,CNR6549381794,Success,CID250184,Prime Plus,Yelahanka,Indiranagar,161.0,135.0,,,No,,581,UPI,1,"4,1","4,3",581.0
2024-07-24 19:59:00,19:59:00,CNR4970434823,Success,CID867818,Mini,Hulimavu,Shivajinagar,301.0,100.0,,,No,,915,Cash,1,"3,9","3,6",915.0
2024-07-22 16:26:00,16:26:00,CNR3076342495,Success,CID202847,Bike,JP Nagar,Peenya,42.0,90.0,,,Yes,Customer Demand,684,Credit Card,1,"3,5","3,7",684.0
2024-07-05 03:04:00,03:04:00,CNR7399679198,Success,CID315619,Prime SUV,Hebbal,Yelahanka,133.0,50.0,,,No,,825,Cash,1,"3,6","3,4",825.0
2024-07-25 00:11:00,00:11:00,CNR4314051761,Success,CID114253,Prime Plus,Whitefield,JP Nagar,98.0,85.0,,,No,,2429,UPI,4,"3,7","3,1",607.25
2024-07-04 10:18:00,10:18:00,CNR4360217308,Success,CID532692,Mini,KR Puram,Kadugodi,56.0,80.0,,,No,,987,Cash,1,"3,2","3,3",987.0
2024-07-16 04:05:00,04:05:00,CNR9572153646,Success,CID170774,Bike,Kengeri,Majestic,301.0,65.0,,,No,,1042,Cash,1,4,"3,6",1042.0
2024-07-09 03:52:00,03:52:00,CNR3917106042,Success,CID512017,Prime SUV,HSR Layout,Bellandur,42.0,105.0,,,No,,2719,Credit Card,3,"4,4","3,5",906.3333333333334
2024-07-16 12:35:00,12:35:00,CNR5740855445,Success,CID697639,eBike,Shivajinagar,Magadi Road,119.0,30.0,,,No,,640,UPI,1,"4,4","3,4",640.0
2024-07-08 00:50:00,00:50:00,CNR4602786918,Success,CID808592,eBike,Ramamurthy Nagar,Frazer Town,259.0,140.0,,,No,,2614,UPI,3,"3,1","3,5",871.3333333333334
2024-07-09 04:50:00,04:50:00,CNR7653148462,Success,CID507347,Prime Plus,Richmond Town,Bannerghatta Road,252.0,30.0,,,No,,957,UPI,1,"3,3","3,6",957.0
2024-07-15 03:21:00,03:21:00,CNR7331068652,Success,CID236576,eBike,Koramangala,HSR Layout,91.0,35.0,,,No,,1685,Debit Card,1,"4,1","4,3",1685.0
2024-07-26 17:18:00,17:18:00,CNR3803736354,Success,CID750617,eBike,Kammanahalli,Tumkur Road,140.0,25.0,,,No,,1772,Cash,1,"4,1","3,5",1772.0
2024-07-05 21:16:00,21:16:00,CNR3974276438,Success,CID988592,Mini,Hosur Road,Hosur Road,175.0,70.0,,,No,,516,UPI,1,"4,9","3,7",516.0
2024-07-02 21:39:00,21:39:00,CNR7584536346,Success,CID122100,Bike,Padmanabhanagar,Devanahalli,63.0,125.0,,,No,,1867,Cash,1,"3,8","3,8",1867.0
2024-07-25 06:27:00,06:27:00,CNR2322306518,Success,CID167937,Bike,Sarjapur Road,Ulsoor,49.0,95.0,,,No,,2523,UPI,3,"3,9","4,2",841.0
2024-07-08 20:28:00,20:28:00,CNR3005214497,Success,CID729782,Bike,Mysore Road,Mysore Road,259.0,40.0,,,No,,2410,Cash,4,"4,4","3,1",602.5
2024-07-22 08:51:00,08:51:00,CNR8429684651,Success,CID536628,Prime Sedan,Bellandur,Shantinagar,105.0,50.0,,,No,,1177,Cash,2,"3,5","4,1",588.5
2024-07-08 11:28:00,11:28:00,CNR4420310802,Success,CID996040,eBike,Indiranagar,Chickpet,196.0,110.0,,,No,,850,Cash,1,"4,4","3,9",850.0
2024-07-24 14:26:00,14:26:00,CNR5667134227,Success,CID911280,Auto,Devanahalli,BTM Layout,224.0,45.0,,,No,,1328,Cash,1,"4,6","3,6",1328.0
2024-07-06 14:15:00,14:15:00,CNR7392762932,Success,CID674018,Bike,Cox Town,Kengeri,287.0,60.0,,,No,,546,Cash,1,"4,6","3,8",546.0
2024-07-12 21:43:00,21:43:00,CNR7801350085,Success,CID127420,Bike,Koramangala,Magadi Road,252.0,35.0,,,Yes,Vehicle Breakdown,775,Cash,1,"4,4","3,8",775.0
2024-07-21 10:48:00,10:48:00,CNR3401406216,Success,CID349969,Prime Plus,Shivajinagar,Kadugodi,308.0,135.0,,,Yes,Customer Demand,2178,UPI,2,"3,5","4,3",1089.0
2024-07-27 11:10:00,11:10:00,CNR3119152299,Success,CID138337,eBike,Hennur,Hulimavu,308.0,85.0,,,No,,1803,UPI,2,"4,1","3,2",901.5
2024-07-04 04:47:00,04:47:00,CNR2448324206,Success,CID625867,Prime Plus,Padmanabhanagar,Frazer Town,112.0,70.0,,,No,,1247,UPI,2,4,5,623.5
2024-07-14 12:19:00,12:19:00,CNR7187464501,Success,CID998449,Bike,KR Puram,Kammanahalli,280.0,50.0,,,No,,2659,UPI,1,3,3,2659.0
2024-07-12 23:23:00,23:23:00,CNR7949425760,Success,CID235544,Bike,Jayanagar,Magadi Road,273.0,25.0,,,No,,525,UPI,1,"3,8","4,9",525.0
2024-07-23 13:08:00,13:08:00,CNR3336484143,Success,CID400526,Auto,BTM Layout,Kengeri,105.0,90.0,,,No,,2776,Cash,4,"3,2","3,7",694.0
2024-07-26 05:48:00,05:48:00,CNR5856110042,Success,CID120391,Mini,Sahakar Nagar,Malleshwaram,126.0,55.0,,,No,,2478,UPI,5,"3,6","4,3",495.6
2024-07-01 18:09:00,18:09:00,CNR2577420864,Success,CID115782,Prime Sedan,Malleshwaram,Jayanagar,182.0,95.0,,,No,,1955,UPI,3,4,"3,1",651.6666666666666
2024-07-02 18:26:00,18:26:00,CNR6714047926,Success,CID130926,Auto,Yelahanka,Shivajinagar,203.0,110.0,,,No,,2358,Cash,1,"3,3","4,3",2358.0
2024-07-11 16:57:00,16:57:00,CNR2490518602,Success,CID523713,Mini,Nagarbhavi,Devanahalli,91.0,125.0,,,No,,1190,Cash,2,"4,6",5,595.0
2024-07-18 10:40:00,10:40:00,CNR3885105282,Success,CID603213,Auto,Majestic,Kadugodi,154.0,140.0,,,No,,977,Cash,2,"3,4","4,6",488.5
2024-07-14 21:55:00,21:55:00,CNR9498297060,Success,CID609759,Auto,BTM Layout,Kammanahalli,147.0,105.0,,,No,,2977,UPI,4,"4,4","4,9",744.25
2024-07-17 23:56:00,23:56:00,CNR1027768942,Success,CID266133,Prime Plus,Ramamurthy Nagar,Peenya,301.0,75.0,,,No,,940,Cash,1,"4,3","3,8",940.0
2024-07-06 12:27:00,12:27:00,CNR8633115337,Success,CID799166,Bike,Basavanagudi,Chamarajpet,189.0,145.0,,,No,,610,Cash,1,"3,3","3,4",610.0
2024-07-07 16:04:00,16:04:00,CNR6063407421,Success,CID181782,eBike,Bellandur,Sarjapur Road,217.0,115.0,,,No,,1391,Cash,2,"4,6","3,3",695.5
2024-07-04 21:53:00,21:53:00,CNR1916228453,Success,CID659489,Auto,Jayanagar,Kadugodi,252.0,35.0,,,No,,2757,UPI,4,"3,3","4,3",689.25
2024-07-13 02:02:00,02:02:00,CNR8130746615,Success,CID947618,Prime Plus,Banashankari,Hebbal,280.0,70.0,,,No,,2912,Cash,4,"3,1","4,1",728.0
2024-07-25 04:57:00,04:57:00,CNR4741364540,Success,CID711524,eBike,BTM Layout,Devanahalli,147.0,135.0,,,No,,504,Cash,1,"4,1","4,9",504.0
2024-07-07 05:31:00,05:31:00,CNR5343818160,Success,CID152472,Auto,Sarjapur Road,Nagarbhavi,119.0,140.0,,,No,,2878,UPI,5,"4,6","3,7",575.6
2024-07-19 18:03:00,18:03:00,CNR8902384358,Success,CID350613,Auto,Kammanahalli,Kammanahalli,217.0,75.0,,,No,,2808,UPI,4,"4,4","4,5",702.0
2024-07-25 20:07:00,20:07:00,CNR7664511447,Success,CID469408,Bike,Indiranagar,Richmond Town,217.0,100.0,,,No,,2985,UPI,4,"4,9","3,7",746.25
2024-07-10 11:38:00,11:38:00,CNR5390291593,Success,CID409156,eBike,Yelahanka,Marathahalli,273.0,55.0,,,No,,2345,UPI,4,"3,6","4,2",586.25
2024-07-29 13:31:00,13:31:00,CNR7658837366,Success,CID517484,Auto,HSR Layout,Padmanabhanagar,42.0,55.0,,,No,,812,UPI,1,"4,4","3,2",812.0
2024-07-07 10:57:00,10:57:00,CNR6713644847,Success,CID822840,Mini,Jayanagar,BTM Layout,84.0,90.0,,,No,,954,UPI,1,"3,9","4,3",954.0
2024-07-01 10:18:00,10:18:00,CNR4377863696,Success,CID820285,Prime Plus,Rajajinagar,Malleshwaram,77.0,120.0,,,No,,2220,Cash,2,"3,5","3,8",1110.0
2024-07-05 01:06:00,01:06:00,CNR2097736383,Success,CID586603,Bike,Bannerghatta Road,Hulimavu,175.0,125.0,,,No,,795,Cash,1,"3,5","4,8",795.0
2024-07-28 02:30:00,02:30:00,CNR1911635758,Success,CID579740,Prime SUV,Banashankari,Richmond Town,280.0,60.0,,,No,,567,Cash,1,4,"4,8",567.0
2024-07-13 07:50:00,07:50:00,CNR6330898214,Success,CID109581,Prime Sedan,Padmanabhanagar,Malleshwaram,56.0,105.0,,,No,,634,Cash,1,"4,9","4,2",634.0
2024-07-09 02:41:00,02:41:00,CNR4348886493,Success,CID937355,Bike,Jayanagar,HSR Layout,70.0,85.0,,,No,,1418,Cash,2,"4,3","3,8",709.0
2024-07-03 11:04:00,11:04:00,CNR2022646844,Success,CID407285,Prime Plus,Vijayanagar,Hennur,196.0,45.0,,,No,,533,UPI,1,"3,5","4,4",533.0
2024-07-27 07:23:00,07:23:00,CNR7192672999,Success,CID131097,eBike,Shivajinagar,Devanahalli,56.0,145.0,,,No,,2515,UPI,1,"4,1","3,6",2515.0
2024-07-07 12:15:00,12:15:00,CNR9931228534,Success,CID246161,Auto,Kengeri,Indiranagar,175.0,135.0,,,No,,542,UPI,1,"3,7","4,9",542.0
2024-07-24 11:16:00,11:16:00,CNR2275669469,Success,CID766097,Prime SUV,Kadugodi,Kammanahalli,154.0,125.0,,,No,,2026,UPI,2,4,"4,6",1013.0
2024-07-06 15:24:00,15:24:00,CNR4852529253,Success,CID580072,Mini,Rajajinagar,Koramangala,147.0,120.0,,,No,,1866,UPI,1,4,"3,7",1866.0
2024-07-24 03:36:00,03:36:00,CNR1135460418,Success,CID389378,Prime SUV,Peenya,Kammanahalli,140.0,70.0,,,No,,2903,Cash,3,"3,7","3,2",967.6666666666666
2024-07-10 04:46:00,04:46:00,CNR2442042408,Success,CID483507,Auto,Basavanagudi,Bellandur,147.0,50.0,,,No,,2840,Credit Card,2,"4,1",4,1420.0
2024-07-19 14:04:00,14:04:00,CNR5957417511,Success,CID819237,Auto,Cox Town,Cox Town,105.0,115.0,,,No,,577,Cash,1,"4,2","4,9",577.0
2024-07-07 17:37:00,17:37:00,CNR2693835883,Success,CID911719,Prime SUV,Langford Town,Mysore Road,42.0,125.0,,,No,,688,UPI,1,4,5,688.0
2024-07-18 18:24:00,18:24:00,CNR2110161959,Success,CID617341,Auto,Indiranagar,KR Puram,245.0,70.0,,,No,,2616,Cash,4,"3,1","4,5",654.0
2024-07-03 11:31:00,11:31:00,CNR5821653180,Success,CID976060,eBike,Whitefield,Hebbal,231.0,70.0,,,No,,733,UPI,1,"3,1","4,5",733.0
2024-07-05 16:35:00,16:35:00,CNR6378169687,Success,CID983030,Bike,MG Road,HSR Layout,56.0,135.0,,,No,,810,Cash,1,"4,5","4,1",810.0
2024-07-12 04:40:00,04:40:00,CNR1008189398,Success,CID872302,Prime Plus,Whitefield,RT Nagar,70.0,30.0,,,No,,851,UPI,1,"3,1","4,4",851.0
2024-07-11 20:16:00,20:16:00,CNR2142819976,Success,CID500668,Prime Plus,Rajarajeshwari Nagar,Hulimavu,147.0,45.0,,,No,,2529,Cash,3,"3,2","3,6",843.0
2024-07-02 23:56:00,23:56:00,CNR9248249574,Success,CID139675,eBike,Vijayanagar,Indiranagar,252.0,135.0,,,No,,1245,Cash,1,"3,7","4,9",1245.0
2024-07-03 04:47:00,04:47:00,CNR5140920376,Success,CID785085,Auto,Nagarbhavi,Hebbal,273.0,45.0,,,No,,2150,Cash,3,"3,6","3,2",716.6666666666666
2024-07-18 13:33:00,13:33:00,CNR4800859281,Success,CID804381,Auto,Nagarbhavi,Mysore Road,238.0,40.0,,,No,,2546,UPI,4,"4,3","4,3",636.5
2024-07-15 08:03:00,08:03:00,CNR6151365235,Success,CID274979,Prime Plus,Richmond Town,Nagarbhavi,63.0,135.0,,,No,,684,UPI,1,"3,4","3,1",684.0
2024-07-29 21:44:00,21:44:00,CNR7707928986,Success,CID707027,Mini,Yelahanka,Chamarajpet,147.0,75.0,,,No,,2914,UPI,6,"3,7","4,4",485.6666666666667
2024-07-07 16:07:00,16:07:00,CNR6466298285,Success,CID764192,Mini,Whitefield,Yeshwanthpur,294.0,80.0,,,No,,2515,Cash,2,4,"4,3",1257.5
2024-07-15 00:56:00,00:56:00,CNR3486781503,Success,CID317421,Auto,Richmond Town,Koramangala,56.0,60.0,,,No,,2368,Cash,3,"4,1","4,8",789.3333333333334
2024-07-20 15:51:00,15:51:00,CNR7520830903,Success,CID111801,Bike,HSR Layout,Malleshwaram,168.0,115.0,,,Yes,Vehicle Breakdown,2684,Cash,1,4,"4,3",2684.0
2024-07-18 03:56:00,03:56:00,CNR1704849981,Success,CID853869,Prime Sedan,Chamarajpet,Yeshwanthpur,210.0,130.0,,,Yes,Vehicle Breakdown,726,UPI,1,"4,2",3,726.0
2024-07-28 16:01:00,16:01:00,CNR6712858742,Success,CID519982,Prime Plus,Nagarbhavi,RT Nagar,56.0,45.0,,,No,,2854,Cash,4,"4,4","4,8",713.5
2024-07-01 10:50:00,10:50:00,CNR6846536420,Success,CID525113,Prime Sedan,Hosur Road,Kammanahalli,119.0,40.0,,,No,,1717,UPI,3,"3,6","3,4",572.3333333333334
2024-07-25 06:37:00,06:37:00,CNR4208661641,Success,CID967420,Auto,Kammanahalli,Cox Town,252.0,135.0,,,Yes,Customer Demand,2613,UPI,1,"4,6","4,9",2613.0
2024-07-04 13:55:00,13:55:00,CNR1068015666,Success,CID874404,Prime SUV,Devanahalli,MG Road,35.0,85.0,,,No,,1970,Cash,1,"4,5",4,1970.0
2024-07-02 20:21:00,20:21:00,CNR3773710966,Success,CID427884,Auto,Frazer Town,Ramamurthy Nagar,245.0,25.0,,,No,,2097,UPI,2,"4,1","3,3",1048.5
2024-07-04 12:20:00,12:20:00,CNR8804403764,Success,CID890856,Mini,Hulimavu,Banashankari,259.0,50.0,,,Yes,Vehicle Breakdown,1521,UPI,3,3,"4,7",507.0
2024-07-17 13:19:00,13:19:00,CNR1411659077,Success,CID702025,Prime Sedan,Bellandur,Cox Town,112.0,145.0,,,No,,665,Cash,1,5,"4,6",665.0
2024-07-17 19:54:00,19:54:00,CNR5800818285,Success,CID770648,Prime Plus,Cox Town,Rajarajeshwari Nagar,49.0,90.0,,,No,,2417,Cash,3,"3,6","4,3",805.6666666666666
2024-07-06 03:51:00,03:51:00,CNR7968449111,Success,CID832400,eBike,Hebbal,Banashankari,196.0,60.0,,,No,,788,Credit Card,1,"4,9","4,8",788.0
2024-07-13 22:39:00,22:39:00,CNR7135961180,Success,CID140580,Auto,Devanahalli,Tumkur Road,133.0,140.0,,,No,,1567,Cash,3,"3,2","4,2",522.3333333333334
2024-07-25 10:50:00,10:50:00,CNR8836483731,Success,CID806291,Prime Sedan,Peenya,RT Nagar,105.0,55.0,,,No,,491,Cash,1,"3,5","3,2",491.0
2024-07-02 15:45:00,15:45:00,CNR3524838425,Success,CID306856,Auto,Tumkur Road,Indiranagar,210.0,85.0,,,No,,2430,UPI,4,"3,2","4,9",607.5
2024-07-06 13:14:00,13:14:00,CNR5702049694,Success,CID326687,Prime Plus,Shantinagar,Hulimavu,203.0,110.0,,,Yes,Vehicle Breakdown,2159,UPI,2,"4,1","3,4",1079.5
2024-07-22 15:46:00,15:46:00,CNR1806136555,Success,CID107223,Bike,Vijayanagar,Indiranagar,259.0,70.0,,,No,,2427,Cash,5,"3,7","4,1",485.4
2024-07-18 20:07:00,20:07:00,CNR6904236008,Success,CID628493,Prime Sedan,Electronic City,Magadi Road,217.0,105.0,,,No,,2979,Cash,3,"3,6","4,6",993.0
